periodo,zona_origen,zona_destino,car_opeak,car_peak,tm_opeak,tm_peak
0,a101,a94,7.879,7.879,39.0966,35.6969
0,a101,a95,6.05,6.05,39.0886,35.6896
0,a101,a96,7.06601,7.06601,39.0921,35.6928
0,a101,a97,9.01399,9.01399,39.0966,35.6969
0,a101,a98,6.04996,6.04996,8.6577,9.07493
0,a101,a99,6.04996,6.04996,8.6577,9.07494
0,a102,a1,27.4333,27.4333,40.9001,41.1499
0,a102,a10,16.2489,16.2489,24.2254,24.3733
0,a102,a100,8.66394,8.66394,12.917,12.9959
0,a102,a101,6.04995,6.04995,9.01983,9.07492
0,a102,a102,6.05006,6.05006,9.01999,9.07509
0,a102,a103,6.05009,6.05009,9.02004,9.07514
0,a102,a104,6.04988,6.04988,9.01973,9.07482
0,a102,a105,10.206,10.206,15.2161,15.309
0,a102,a106,6.59409,6.59409,9.83108,9.89113
0,a102,a107,8.35397,8.35397,12.4549,12.531
0,a102,a108,12.2968,12.2968,18.3333,18.4453
0,a102,a109,10.2309,10.2309,15.2531,15.3463
0,a102,a11,14.787,14.787,22.0458,22.1805
0,a102,a110,14.3369,14.3369,21.3748,21.5053
0,a102,a111,11.6309,11.6309,17.3404,17.4463
0,a102,a112,14.4651,14.4651,21.5659,21.6977
0,a102,a113,74.4792,74.4792,111.041,111.719
0,a102,a114,115.661,115.661,172.439,173.492
0,a102,a115,45.1085,45.1085,67.2519,67.6627
0,a102,a116,43.9704,43.9704,65.5551,65.9556
0,a102,a117,88.9007,88.9007,132.541,133.351
0,a102,a118,37.6029,37.6029,56.0618,56.4043
0,a102,a119,42.1443,42.1443,62.8327,63.2165
0,a102,a12,24.4418,24.4418,36.4401,36.6627
0,a102,a120,30.4958,30.4958,45.4659,45.7437
0,a102,a121,54.2805,54.2805,80.9265,81.4208
0,a102,a122,24.9868,24.9868,37.2527,37.4802
0,a102,a123,21.9838,21.9838,32.7755,32.9757
0,a102,a124,26.2178,26.2178,39.0879,39.3267
0,a102,a125,32.2163,32.2163,48.0311,48.3244
0,a102,a126,56.9656,56.9656,84.9297,85.4484
0,a102,a127,86.3642,86.3642,128.76,129.546
0,a102,a13,22.2108,22.2108,33.1139,33.3161
0,a102,a14,20.9678,20.9678,31.2608,31.4518
0,a102,a15,14.5989,14.5989,21.7654,21.8984
0,a102,a16,12.3161,12.3161,18.362,18.4742
0,a102,a17,9.90295,9.90295,14.7642,14.8544
0,a102,a18,22.6561,22.6561,33.7779,33.9842
0,a102,a19,17.9511,17.9511,26.7632,26.9266
0,a102,a2,28.1619,28.1619,41.9864,42.2429
0,a102,a20,13.0311,13.0311,19.428,19.5467
0,a102,a21,10.125,10.125,15.0953,15.1875
0,a102,a22,24.6132,24.6132,36.6956,36.9198
0,a102,a23,19.7819,19.7819,29.4928,29.6729
0,a102,a24,15.78,15.78,23.5263,23.67
0,a102,a25,12.9889,12.9889,19.365,19.4833
0,a102,a26,9.301,9.301,13.8668,13.9515
0,a102,a27,19.5062,19.5062,29.0817,29.2593
0,a102,a28,15.1409,15.1409,22.5735,22.7113
0,a102,a29,18.8718,18.8718,28.1358,28.3077
0,a102,a3,35.5841,35.5841,53.0521,53.3761
0,a102,a30,13.785,13.785,20.552,20.6776
0,a102,a31,16.121,16.121,24.0347,24.1815
0,a102,a32,8.23908,8.23908,12.2836,12.3586
0,a102,a33,11.293,11.293,16.8367,16.9396
0,a102,a34,14.03,14.03,20.9173,21.045
0,a102,a35,8.32491,8.32491,12.4116,12.4874
0,a102,a36,11.8079,11.8079,17.6043,17.7119
0,a102,a37,15.8659,15.8659,23.6543,23.7988
0,a102,a38,8.55599,8.55599,12.7561,12.834
0,a102,a39,10.425,10.425,15.5426,15.6375
0,a102,a4,24.8581,24.8581,37.0608,37.2872
0,a102,a40,12.6009,12.6009,18.7866,18.9014
0,a102,a41,11.0181,11.0181,16.4268,16.5271
0,a102,a42,13.6081,13.6081,20.2883,20.4122
0,a102,a43,17.1789,17.1789,25.6118,25.7683
0,a102,a44,18.4822,18.4822,27.555,27.7233
0,a102,a45,23.621,23.621,35.2164,35.4315
0,a102,a46,25.5108,25.5108,38.0338,38.2661
0,a102,a47,30.7227,30.7227,45.8043,46.0841
0,a102,a48,17.5758,17.5758,26.2036,26.3636
0,a102,a49,20.3873,20.3873,30.3953,30.581
0,a102,a5,22.1121,22.1121,32.9668,33.1682
0,a102,a50,22.8528,22.8528,34.0711,34.2793
0,a102,a51,22.6671,22.6671,33.7942,34.0006
0,a102,a52,25.3787,25.3787,37.8369,38.068
0,a102,a53,28.0732,28.0732,41.8541,42.1098
0,a102,a54,30.2512,30.2512,45.1012,45.3767
0,a102,a55,22.3788,22.3788,33.3645,33.5683
0,a102,a56,35.7872,35.7872,53.3549,53.6808
0,a102,a57,20.5067,20.5067,30.5733,30.7601
0,a102,a58,22.4712,22.4712,33.5022,33.7068
0,a102,a59,30.697,30.697,45.7659,46.0455
0,a102,a6,23.7641,23.7641,35.4298,35.6462
0,a102,a60,18.2459,18.2459,27.2026,27.3688
0,a102,a61,21.6718,21.6718,32.3103,32.5077
0,a102,a62,23.2772,23.2772,34.7039,34.9159
0,a102,a63,24.9131,24.9131,37.1428,37.3696
0,a102,a64,19.9401,19.9401,29.7285,29.9101
0,a102,a65,19.9808,19.9808,29.7892,29.9712
0,a102,a66,26.4921,26.4921,39.4969,39.7381
0,a102,a67,20.4738,20.4738,30.5243,30.7107
0,a102,a68,21.2729,21.2729,31.7156,31.9093
0,a102,a69,17.5888,17.5888,26.223,26.3832
0,a102,a7,20.312,20.312,30.283,30.468
0,a102,a70,15.7941,15.7941,23.5473,23.6911
0,a102,a71,19.1751,19.1751,28.588,28.7626
0,a102,a72,17.7699,17.7699,26.493,26.6549
0,a102,a73,17.813,17.813,26.5572,26.7195
0,a102,a74,15.4832,15.4832,23.0837,23.2247
0,a102,a75,12.801,12.801,19.085,19.2016
0,a102,a76,16.2039,16.2039,24.1583,24.3058
0,a102,a77,14.3111,14.3111,21.3362,21.4666
0,a102,a78,16.678,16.678,24.8651,25.0169
0,a102,a79,19.2882,19.2882,28.7566,28.9323
0,a102,a8,19.297,19.297,28.7698,28.9455
0,a102,a80,20.5832,20.5832,30.6873,30.8747
0,a102,a81,21.4973,21.4973,32.0501,32.2459
0,a102,a82,22.9048,22.9048,34.1486,34.3572
0,a102,a83,14.9101,14.9101,22.2293,22.3651
0,a102,a84,49.6055,49.6055,73.9565,74.4083
0,a102,a85,12.9148,12.9148,19.2546,19.3723
0,a102,a86,9.54605,9.54605,14.2321,14.3191
0,a102,a87,10.152,10.152,15.1356,15.2281
0,a102,a88,9.1121,9.1121,13.5852,13.6681
0,a102,a89,11.9609,11.9609,17.8324,17.9413
0,a102,a9,15.9759,15.9759,23.8183,23.9638
0,a102,a90,11.9189,11.9189,17.7698,17.8783
0,a102,a91,13.1598,13.1598,19.6198,19.7397
0,a102,a92,13.0959,13.0959,19.5246,19.6439
0,a102,a93,9.19993,9.19993,13.7161,13.7999
0,a102,a94,10.7142,10.7142,15.9737,16.0713
0,a102,a95,6.72793,6.72793,10.0306,10.0919
0,a102,a96,7.55987,7.55987,11.271,11.3398
0,a102,a97,6.80006,6.80006,10.1382,10.2001
0,a102,a98,7.21497,7.21497,10.7567,10.8224
0,a102,a99,6.05006,6.05006,9.02,9.07509
0,a103,a1,30.4989,30.4989,43.994,45.7483
0,a103,a10,21.218,21.218,58.0328,58.6923
0,a103,a100,11.9281,11.9281,17.206,17.8921
0,a103,a101,9.38211,9.38211,70.6519,71.4547
0,a103,a102,6.05,6.05,8.72699,9.075
0,a103,a103,6.05008,6.05008,43.3672,43.86
0,a103,a104,8.1681,8.1681,11.7823,12.2522
0,a103,a105,11.9131,11.9131,17.1844,17.8696
0,a103,a106,6.04994,6.04994,50.0036,50.5718
0,a103,a107,10.0931,10.0931,14.5591,15.1397
0,a103,a108,10.1189,10.1189,61.1285,61.8232
0,a103,a109,13.053,13.053,18.8286,19.5795
0,a103,a11,17.2901,17.2901,56.1044,56.7419
0,a103,a110,16.284,16.284,23.4893,24.426
0,a103,a111,14.7922,14.7922,21.3374,22.1882
0,a103,a112,18.268,18.268,26.3512,27.402
0,a103,a113,77.1061,77.1061,111.224,115.659
0,a103,a114,118.725,118.725,171.258,178.088
0,a103,a115,48.3285,48.3285,69.7127,72.4927
0,a103,a116,49.9868,49.9868,72.1048,74.9802
0,a103,a117,87.8156,87.8156,132.163,131.723
0,a103,a118,36.188,36.188,54.6662,54.282
0,a103,a119,43.1273,43.1273,65.4402,64.6909
0,a103,a12,28.0728,28.0728,47.0053,47.5395
0,a103,a120,28.9411,28.9411,44.2594,43.4116
0,a103,a121,56.6777,56.6777,81.7563,85.0165
0,a103,a122,23.623,23.623,34.0756,35.4345
0,a103,a123,21.752,21.752,31.3768,32.628
0,a103,a124,24.6808,24.6808,35.6016,37.0212
0,a103,a125,29.6728,29.6728,42.8024,44.5092
0,a103,a126,58.7179,58.7179,84.6993,88.0769
0,a103,a127,89.4922,89.4922,129.091,134.238
0,a103,a13,25.471,25.471,69.2035,69.9899
0,a103,a14,22.9568,22.9568,39.5896,40.0395
0,a103,a15,18.3591,18.3591,30.4917,30.8382
0,a103,a16,17.387,17.387,17.0785,17.2725
0,a103,a17,13.6219,13.6219,70.4288,71.2292
0,a103,a18,25.8611,25.8611,37.3041,38.7917
0,a103,a19,22.86,22.86,66.6982,67.4561
0,a103,a2,31.2279,31.2279,45.0456,46.8419
0,a103,a20,17.3782,17.3782,70.6469,71.4497
0,a103,a21,13.2491,13.2491,56.7287,57.3733
0,a103,a22,28.3859,28.3859,44.299,44.8024
0,a103,a23,24.0752,24.0752,49.516,50.0787
0,a103,a24,20.8591,20.8591,68.7715,69.553
0,a103,a25,17.2738,17.2738,37.0435,37.4644
0,a103,a26,13.5589,13.5589,19.5585,20.3384
0,a103,a27,15.8652,15.8652,22.8851,23.7977
0,a103,a28,12.0858,12.0858,18.2467,18.1288
0,a103,a29,15.6231,15.6231,23.6462,23.4347
0,a103,a3,38.651,38.651,55.7533,57.9766
0,a103,a30,10.49,10.49,13.5951,13.7496
0,a103,a31,13.1928,13.1928,56.5122,57.1544
0,a103,a32,6.05,6.05,64.7888,65.525
0,a103,a33,8.23288,8.23288,45.9321,46.4541
0,a103,a34,11.2789,11.2789,20.4662,20.6988
0,a103,a35,6.04995,6.04995,70.6478,71.4506
0,a103,a36,8.63299,8.63299,57.9206,58.5788
0,a103,a37,12.872,12.872,55.4299,56.0598
0,a103,a38,6.04996,6.04996,63.1082,63.8253
0,a103,a39,8.65003,8.65003,49.3714,49.9324
0,a103,a4,28.9817,28.9817,41.8055,43.4726
0,a103,a40,10.0471,10.0471,70.338,71.1373
0,a103,a41,9.70391,9.70391,12.5817,12.7246
0,a103,a42,12.8309,12.8309,18.5083,19.2463
0,a103,a43,14.6401,14.6401,70.4191,71.2193
0,a103,a44,14.188,14.188,15.9899,16.1716
0,a103,a45,19.8392,19.8392,29.8943,29.7587
0,a103,a46,22.0828,22.0828,33.4134,33.1242
0,a103,a47,27.9392,27.9392,42.3397,41.9088
0,a103,a48,14.5379,14.5379,22.1186,22.37
0,a103,a49,17.6021,17.6021,70.5741,71.3761
0,a103,a5,25.4012,25.4012,46.9498,47.4833
0,a103,a50,19.789,19.789,29.7761,29.6835
0,a103,a51,19.344,19.344,35.8282,36.2353
0,a103,a52,22.3718,22.3718,33.8209,33.5577
0,a103,a53,25.3672,25.3672,38.0858,38.0507
0,a103,a54,25.0693,25.0693,37.9249,37.6039
0,a103,a55,19.5718,19.5718,29.5664,29.3578
0,a103,a56,33.2884,33.2884,50.3055,49.9326
0,a103,a57,16.4741,16.4741,70.3215,71.1207
0,a103,a58,20.091,20.091,28.9808,30.1365
0,a103,a59,28.7581,28.7581,43.5456,43.1372
0,a103,a6,27.8108,27.8108,40.1165,41.7162
0,a103,a60,14.9261,14.9261,16.0325,16.2147
0,a103,a61,17.6769,17.6769,25.4985,26.5153
0,a103,a62,19.886,19.886,29.6704,29.8289
0,a103,a63,21.2801,21.2801,30.6961,31.9202
0,a103,a64,17.1308,17.1308,25.076,25.361
0,a103,a65,17.1219,17.1219,24.6979,25.6828
0,a103,a66,30.7514,30.7514,45.9391,46.1271
0,a103,a67,25.2857,25.2857,36.4741,37.9285
0,a103,a68,23.7549,23.7549,34.2659,35.6323
0,a103,a69,20.2778,20.2778,29.2503,30.4167
0,a103,a7,24.814,24.814,59.5215,60.1979
0,a103,a70,14.2011,14.2011,20.4848,21.3017
0,a103,a71,20.6308,20.6308,30.9162,30.9462
0,a103,a72,15.7599,15.7599,23.6643,23.6399
0,a103,a73,16.4891,16.4891,23.7852,24.7337
0,a103,a74,14.2562,14.2562,21.4397,21.3842
0,a103,a75,12.2581,12.2581,43.994,44.494
0,a103,a76,13.6149,13.6149,20.3226,20.4223
0,a103,a77,14.0801,14.0801,44.9209,45.4314
0,a103,a78,15.452,15.452,23.22,23.178
0,a103,a79,18.3929,18.3929,26.5314,27.5894
0,a103,a8,22.0172,22.0172,67.9552,68.7274
0,a103,a80,18.5919,18.5919,50.3091,50.8808
0,a103,a81,20.2668,20.2668,30.4055,30.4002
0,a103,a82,21.889,21.889,33.1491,32.8335
0,a103,a83,19.3342,19.3342,27.8891,29.0012
0,a103,a84,54.2012,54.2012,78.1841,81.3018
0,a103,a85,14.6872,14.6872,21.186,22.0308
0,a103,a86,10.6501,10.6501,15.3626,15.9752
0,a103,a87,10.0609,10.0609,70.6633,71.4663
0,a103,a88,7.45191,7.45191,33.161,33.5378
0,a103,a89,9.39285,9.39285,70.6386,71.4413
0,a103,a9,20.9548,20.9548,30.2268,31.4322
0,a103,a90,8.55199,8.55199,57.875,58.5327
0,a103,a91,11.2825,11.2825,16.9044,16.9238
0,a103,a92,17.2919,17.2919,29.61,29.9464
0,a103,a93,12.995,12.995,52.1361,52.7285
0,a103,a94,12.686,12.686,42.7863,43.2725
0,a103,a95,11.4032,11.4032,58.169,58.8301
0,a103,a96,7.82513,7.82513,37.9688,38.4003
0,a103,a97,6.05001,6.05001,20.7448,20.9805
0,a103,a98,11.9679,11.9679,17.2634,17.9518
0,a103,a99,8.3921,8.3921,12.1054,12.5882
0,a104,a1,29.1567,29.1567,43.1445,43.7351
0,a104,a10,17.2488,17.2488,25.5238,25.8732
0,a104,a100,6.37404,6.37404,9.43195,9.56106
0,a104,a101,6.38901,6.38901,9.45409,9.58351
0,a104,a102,6.04991,6.04991,8.95233,9.07487
0,a104,a103,6.50204,6.50204,9.62136,9.75306
0,a104,a104,6.0501,6.0501,8.9526,9.07515
0,a104,a105,6.06201,6.06201,8.97022,9.09301
0,a104,a106,6.04995,6.04995,8.95237,9.07492
0,a104,a107,6.04999,6.04999,8.95244,9.07499
0,a104,a108,10.8169,10.8169,16.0063,16.2254
0,a104,a109,8.30905,8.30905,12.2953,12.4636
0,a104,a11,16.017,16.017,23.7011,24.0255
0,a104,a110,12.281,12.281,18.1727,18.4215
0,a104,a111,9.37611,9.37611,13.8742,14.0642
0,a104,a112,12.1649,12.1649,18.0009,18.2473
0,a104,a113,71.5798,71.5798,105.92,107.37
0,a104,a114,117.409,117.409,173.735,176.114
0,a104,a115,46.9684,46.9684,69.5013,70.4527
0,a104,a116,42.2059,42.2059,62.454,63.3089
0,a104,a117,86.4781,86.4781,127.965,129.717
0,a104,a118,35.116,35.116,51.9627,52.674
0,a104,a119,39.5695,39.5695,58.5527,59.3542
0,a104,a12,24.7988,24.7988,36.696,37.1983
0,a104,a120,27.5367,27.5367,40.7473,41.3051
0,a104,a121,55.4817,55.4817,82.0987,83.2225
0,a104,a122,25.5732,25.5732,37.8418,38.3598
0,a104,a123,22.5699,22.5699,33.3977,33.8548
0,a104,a124,26.805,26.805,39.6646,40.2076
0,a104,a125,32.803,32.803,48.54,49.2044
0,a104,a126,58.9997,58.9997,87.3044,88.4995
0,a104,a127,88.6817,88.6817,131.226,133.022
0,a104,a13,22.146,22.146,32.7705,33.2191
0,a104,a14,21.0519,21.0519,31.1515,31.5779
0,a104,a15,13.9771,13.9771,20.6825,20.9656
0,a104,a16,11.3751,11.3751,16.8322,17.0626
0,a104,a17,9.31898,9.31898,13.7897,13.9785
0,a104,a18,21.9762,21.9762,32.5191,32.9643
0,a104,a19,17.4381,17.4381,25.8039,26.1571
0,a104,a2,29.8861,29.8861,44.2238,44.8291
0,a104,a20,11.7651,11.7651,17.4093,17.6477
0,a104,a21,8.4681,8.4681,12.5306,12.7021
0,a104,a22,23.3649,23.3649,34.5741,35.0474
0,a104,a23,19.4571,19.4571,28.7915,29.1856
0,a104,a24,13.902,13.902,20.5713,20.8529
0,a104,a25,11.0511,11.0511,16.3528,16.5767
0,a104,a26,6.23896,6.23896,9.23206,9.35844
0,a104,a27,20.7773,20.7773,30.7451,31.166
0,a104,a28,16.7499,16.7499,24.7855,25.1248
0,a104,a29,20.369,20.369,30.141,30.5535
0,a104,a3,37.2969,37.2969,55.1898,55.9453
0,a104,a30,14.6678,14.6678,21.7046,22.0017
0,a104,a31,17.9468,17.9468,26.5567,26.9202
0,a104,a32,9.91013,9.91013,14.6645,14.8652
0,a104,a33,13.4879,13.4879,19.9587,20.2319
0,a104,a34,16.5519,16.5519,24.4925,24.8278
0,a104,a35,10.1501,10.1501,15.0195,15.2251
0,a104,a36,11.0909,11.0909,16.4117,16.6363
0,a104,a37,15.2439,15.2439,22.557,22.8658
0,a104,a38,6.87997,6.87997,10.1806,10.32
0,a104,a39,9.27987,9.27987,13.7318,13.9198
0,a104,a4,26.54,26.54,39.2724,39.81
0,a104,a40,11.4929,11.4929,17.0066,17.2394
0,a104,a41,9.33105,9.33105,13.8076,13.9966
0,a104,a42,12.219,12.219,18.0811,18.3286
0,a104,a43,15.6188,15.6188,23.1118,23.4282
0,a104,a44,16.256,16.256,24.0548,24.3841
0,a104,a45,25.2032,25.2032,37.2943,37.8048
0,a104,a46,27.3656,27.3656,40.4941,41.0484
0,a104,a47,31.7284,31.7284,46.9499,47.5926
0,a104,a48,19.4459,19.4459,28.775,29.1689
0,a104,a49,21.6609,21.6609,32.0526,32.4913
0,a104,a5,24.7821,24.7821,36.6711,37.1731
0,a104,a50,24.903,24.903,36.8501,37.3546
0,a104,a51,25.2607,25.2607,37.3793,37.891
0,a104,a52,28.1158,28.1158,41.6042,42.1737
0,a104,a53,30.5361,30.5361,45.1856,45.8042
0,a104,a54,32.2161,32.2161,47.6716,48.3241
0,a104,a55,26.8887,26.8887,39.7885,40.3331
0,a104,a56,36.2127,36.2127,53.5856,54.3191
0,a104,a57,20.3907,20.3907,30.1731,30.5861
0,a104,a58,23.2891,23.2891,34.4619,34.9337
0,a104,a59,32.4768,32.4768,48.0573,48.7151
0,a104,a6,25.4368,25.4368,37.64,38.1552
0,a104,a60,16.035,16.035,23.7277,24.0525
0,a104,a61,21.2661,21.2661,31.4684,31.8992
0,a104,a62,23.6128,23.6128,34.9409,35.4192
0,a104,a63,25.368,25.368,37.5381,38.052
0,a104,a64,19.3731,19.3731,28.6672,29.0596
0,a104,a65,21.8131,21.8131,32.2778,32.7197
0,a104,a66,24.5249,24.5249,36.2906,36.7874
0,a104,a67,18.2511,18.2511,27.007,27.3766
0,a104,a68,18.7761,18.7761,27.7838,28.1641
0,a104,a69,14.5418,14.5418,21.5181,21.8126
0,a104,a7,21.9269,21.9269,32.4462,32.8903
0,a104,a70,13.2908,13.2908,19.667,19.9362
0,a104,a71,17.34,17.34,25.6588,26.01
0,a104,a72,16.486,16.486,24.395,24.7289
0,a104,a73,16.6378,16.6378,24.6197,24.9567
0,a104,a74,14.771,14.771,21.8573,22.1565
0,a104,a75,10.887,10.887,16.1099,16.3305
0,a104,a76,14.436,14.436,21.3615,21.6539
0,a104,a77,13.1901,13.1901,19.5179,19.7851
0,a104,a78,16.0789,16.0789,23.7927,24.1184
0,a104,a79,18.1348,18.1348,26.8348,27.2022
0,a104,a8,21.211,21.211,31.3868,31.8165
0,a104,a80,19.6072,19.6072,29.0137,29.4109
0,a104,a81,20.875,20.875,30.8897,31.3125
0,a104,a82,22.3381,22.3381,33.0546,33.5071
0,a104,a83,16.268,16.268,24.0725,24.402
0,a104,a84,50.6842,50.6842,74.9996,76.0262
0,a104,a85,14.5059,14.5059,21.465,21.7588
0,a104,a86,13.2888,13.2888,19.6641,19.9332
0,a104,a87,13.63,13.63,20.1689,20.445
0,a104,a88,11.9889,11.9889,17.7405,17.9834
0,a104,a89,14.8559,14.8559,21.9829,22.2838
0,a104,a9,17.475,17.475,25.8585,26.2125
0,a104,a90,12.9678,12.9678,19.1891,19.4517
0,a104,a91,14.838,14.838,21.9564,22.257
0,a104,a92,14.8591,14.8591,21.9877,22.2886
0,a104,a93,10.9739,10.9739,16.2386,16.4609
0,a104,a94,14.413,14.413,21.3275,21.6194
0,a104,a95,9.64115,9.64115,14.2664,14.4617
0,a104,a96,10.219,10.219,15.1214,15.3284
0,a104,a97,10.7631,10.7631,15.9267,16.1447
0,a104,a98,6.75704,6.75704,9.99868,10.1356
0,a104,a99,6.04995,6.04995,8.95238,9.07493
0,a105,a1,28.7292,28.7292,42.9964,43.0938
0,a105,a10,19.581,19.581,29.3051,29.3715
0,a105,a100,6.05004,6.05004,9.05456,9.07506
0,a105,a101,10.405,10.405,15.5722,15.6075
0,a105,a102,9.44716,9.44716,14.1387,14.1707
0,a105,a103,10.8369,10.8369,16.2186,16.2553
0,a105,a104,6.55405,6.55405,9.80886,9.83108
0,a105,a105,2.26367,2.26367,3.38783,3.3955
0,a105,a106,7.82203,7.82203,11.7065,11.7331
0,a105,a107,6.04998,6.04998,9.05447,9.07497
0,a105,a108,10.6708,10.6708,15.9701,16.0063
0,a105,a109,6.05009,6.05009,9.05463,9.07514
0,a105,a11,18.8422,18.8422,28.1995,28.2633
0,a105,a110,8.92112,8.92112,13.3514,13.3817
0,a105,a111,6.79308,6.79308,10.1666,10.1896
0,a105,a112,9.54803,9.54803,14.2897,14.322
0,a105,a113,68.6794,68.6794,102.786,103.019
0,a105,a114,121.049,121.049,181.164,181.574
0,a105,a115,45.8008,45.8008,68.546,68.7012
0,a105,a116,39.4663,39.4663,59.0657,59.1994
0,a105,a117,84.362,84.362,126.257,126.543
0,a105,a118,32.9067,32.9067,49.2485,49.36
0,a105,a119,37.3221,37.3221,55.8567,55.9832
0,a105,a12,22.2852,22.2852,33.3522,33.4278
0,a105,a120,20.4781,20.4781,30.6477,30.7172
0,a105,a121,55.6481,55.6481,83.2836,83.4722
0,a105,a122,27.0929,27.0929,40.5476,40.6394
0,a105,a123,23.9851,23.9851,35.8964,35.9777
0,a105,a124,28.1552,28.1552,42.1373,42.2327
0,a105,a125,34.2076,34.2076,51.1954,51.3114
0,a105,a126,58.1533,58.1533,87.0328,87.2299
0,a105,a127,87.5167,87.5167,130.978,131.275
0,a105,a13,19.3122,19.3122,28.9029,28.9683
0,a105,a14,18.9581,18.9581,28.3729,28.4371
0,a105,a15,15.8688,15.8688,23.7495,23.8033
0,a105,a16,13.225,13.225,19.7926,19.8374
0,a105,a17,11.2521,11.2521,16.8399,16.8781
0,a105,a18,19.0139,19.0139,28.4564,28.5209
0,a105,a19,14.9539,14.9539,22.3802,22.4309
0,a105,a2,29.4582,29.4582,44.0875,44.1873
0,a105,a20,12.723,12.723,19.0414,19.0845
0,a105,a21,7.07804,7.07804,10.5931,10.6171
0,a105,a22,20.4201,20.4201,30.5609,30.6301
0,a105,a23,16.5108,16.5108,24.7103,24.7663
0,a105,a24,12.5221,12.5221,18.7407,18.7832
0,a105,a25,8.37493,8.37493,12.534,12.5624
0,a105,a26,6.05001,6.05001,9.05451,9.07502
0,a105,a27,24.9389,24.9389,37.3238,37.4083
0,a105,a28,20.6788,20.6788,30.948,31.0181
0,a105,a29,24.4732,24.4732,36.6268,36.7098
0,a105,a3,35.0411,35.0411,52.4429,52.5617
0,a105,a30,19.1711,19.1711,28.6916,28.7566
0,a105,a31,21.3827,21.3827,32.0016,32.0741
0,a105,a32,13.7498,13.7498,20.5781,20.6247
0,a105,a33,17.4728,17.4728,26.15,26.2092
0,a105,a34,18.9981,18.9981,28.4328,28.4971
0,a105,a35,13.1458,13.1458,19.6742,19.7187
0,a105,a36,13.934,13.934,20.8538,20.901
0,a105,a37,18.2238,18.2238,27.2739,27.3357
0,a105,a38,9.99103,9.99103,14.9527,14.9865
0,a105,a39,10.486,10.486,15.6935,15.729
0,a105,a4,26.2988,26.2988,39.3591,39.4483
0,a105,a40,12.7559,12.7559,19.0906,19.1338
0,a105,a41,8.67906,8.67906,12.9892,13.0186
0,a105,a42,13.1851,13.1851,19.7329,19.7776
0,a105,a43,17.1808,17.1808,25.7129,25.7712
0,a105,a44,17.0759,17.0759,25.556,25.6139
0,a105,a45,29.1401,29.1401,43.6114,43.7102
0,a105,a46,31.1714,31.1714,46.6514,46.7571
0,a105,a47,34.9242,34.9242,52.2679,52.3862
0,a105,a48,21.5108,21.5108,32.1934,32.2663
0,a105,a49,25.279,25.279,37.8328,37.9185
0,a105,a5,25.313,25.313,37.8837,37.9695
0,a105,a50,27.8861,27.8861,41.7346,41.8292
0,a105,a51,28.2841,28.2841,42.3303,42.4262
0,a105,a52,30.9764,30.9764,46.3596,46.4646
0,a105,a53,33.0822,33.0822,49.5112,49.6233
0,a105,a54,35.1702,35.1702,52.6361,52.7553
0,a105,a55,30.5656,30.5656,45.7449,45.8485
0,a105,a56,39.1995,39.1995,58.6663,58.7992
0,a105,a57,22.489,22.489,33.6572,33.7335
0,a105,a58,24.915,24.915,37.2881,37.3726
0,a105,a59,34.7669,34.7669,52.0325,52.1504
0,a105,a6,26.6027,26.6027,39.8139,39.9041
0,a105,a60,18.0991,18.0991,27.0873,27.1486
0,a105,a61,22.744,22.744,34.039,34.1161
0,a105,a62,24.9511,24.9511,37.3421,37.4267
0,a105,a63,26.569,26.569,39.7634,39.8534
0,a105,a64,21.4519,21.4519,32.1051,32.1779
0,a105,a65,22.624,22.624,33.8593,33.936
0,a105,a66,21.645,21.645,32.3941,32.4675
0,a105,a67,15.6361,15.6361,23.4012,23.4542
0,a105,a68,12.1641,12.1641,18.2049,18.2462
0,a105,a69,12.5014,12.5014,18.7097,18.752
0,a105,a7,23.268,23.268,34.8231,34.9019
0,a105,a70,10.1169,10.1169,15.141,15.1753
0,a105,a71,13.9911,13.9911,20.9392,20.9866
0,a105,a72,12.5161,12.5161,18.7318,18.7742
0,a105,a73,12.9441,12.9441,19.3723,19.4162
0,a105,a74,13.1112,13.1112,19.6223,19.6667
0,a105,a75,11.4639,11.4639,17.157,17.1959
0,a105,a76,15.3399,15.3399,22.9578,23.0098
0,a105,a77,13.2619,13.2619,19.8479,19.8929
0,a105,a78,15.7159,15.7159,23.5206,23.5738
0,a105,a79,18.2368,18.2368,27.2935,27.3553
0,a105,a8,23.1709,23.1709,34.6778,34.7563
0,a105,a80,20.8539,20.8539,31.2102,31.2809
0,a105,a81,20.7939,20.7939,31.1204,31.1908
0,a105,a82,21.6948,21.6948,32.4687,32.5422
0,a105,a83,19.8867,19.8867,29.7627,29.8301
0,a105,a84,54.719,54.719,81.8931,82.0786
0,a105,a85,19.3319,19.3319,28.9323,28.9978
0,a105,a86,18.2029,18.2029,27.2427,27.3044
0,a105,a87,19.1019,19.1019,28.5881,28.6528
0,a105,a88,16.8362,16.8362,25.1973,25.2543
0,a105,a89,17.8521,17.8521,26.7176,26.7782
0,a105,a9,19.9962,19.9962,29.9265,29.9943
0,a105,a90,17.2268,17.2268,25.7818,25.8401
0,a105,a91,19.9703,19.9703,29.8878,29.9555
0,a105,a92,17.3868,17.3868,26.0212,26.0802
0,a105,a93,13.5138,13.5138,20.225,20.2708
0,a105,a94,18.7791,18.7791,28.105,28.1687
